(n, m) = (10, 1000)   | (i, j) = (4, 3) | D = 0.18565
(n, m) = (10, 1000)   | (i, j) = (4, 4) | D = 0.22341
(n, m) = (100, 5)     | (i, j) = (0, 0) | D = 0.08729
(n, m) = (100, 5)     | (i, j) = (0, 1) | D = 0.34915
(n, m) = (100, 5)     | (i, j) = (0, 2) | D = 0.08729
(n, m) = (100, 5)     | (i, j) = (0, 3) | D = 0.34915
(n, m) = (100, 5)     | (i, j) = (0, 4) | D = 0.08729
(n, m) = (100, 5)     | (i, j) = (1, 0) | D = 0.06547
(n, m) = (100, 5)     | (i, j) = (1, 1) | D = 0.37097
(n, m) = (100, 5)     | (i, j) = (1, 2) | D = 0.06547
(n, m) = (100, 5)     | (i, j) = (1, 3) | D = 0.37097
(n, m) = (100, 5)     | (i, j) = (1, 4) | D = 0.06547
(n, m) = (100, 5)     | (i, j) = (2, 0) | D = 0.13093
(n, m) = (100, 5)     | (i, j) = (2, 1) | D = 0.30551
(n, m) = (100, 5)     | (i, j) = (2, 2) | D = 0.13093
(n, m) = (100, 5)     | (i, j) = (2, 3) | D = 0.30551
(n, m) = (100, 5)     | (i, j) = (2, 4) | D = 0.13093
(n, m) = (100, 5)     | (i, j) = (3, 0) | D = 0.10911
(n, m) = (100, 5)     | (i, j) = (3, 1) | D = 0.32733
(n, m) = (100, 5)     | (i, j) = (3, 2) | D = 0.10911
(n, m) = (100, 5)     | (i, j) = (3, 3) | D = 0.32733
(n, m) = (100, 5)     | (i, j) = (3, 4) | D = 0.10911
(n, m) = (100, 5)     | (i, j) = (4, 0) | D = 0.15275
(n, m) = (100, 5)     | (i, j) = (4, 1) | D = 0.28368
(n, m) = (100, 5)     | (i, j) = (4, 2) | D = 0.15275
(n, m) = (100, 5)     | (i, j) = (4, 3) | D = 0.28368
(n, m) = (100, 5)     | (i, j) = (4, 4) | D = 0.15275
(n, m) = (100, 10)    | (i, j) = (0, 0) | D = 0.18091
(n, m) = (100, 10)    | (i, j) = (0, 1) | D = 0.18091
(n, m) = (100, 10)    | (i, j) = (0, 2) | D = 0.1206
(n, m) = (100, 10)    | (i, j) = (0, 3) | D = 0.1206
(n, m) = (100, 10)    | (i, j) = (0, 4) | D = 0.18091
(n, m) = (100, 10)    | (i, j) = (1, 0) | D = 0.21106
(n, m) = (100, 10)    | (i, j) = (1, 1) | D = 0.21106
(n, m) = (100, 10)    | (i, j) = (1, 2) | D = 0.09045
(n, m) = (100, 10)    | (i, j) = (1, 3) | D = 0.09045
(n, m) = (100, 10)    | (i, j) = (1, 4) | D = 0.21106
(n, m) = (100, 10)    | (i, j) = (2, 0) | D = 0.1206
(n, m) = (100, 10)    | (i, j) = (2, 1) | D = 0.1206
(n, m) = (100, 10)    | (i, j) = (2, 2) | D = 0.18091
(n, m) = (100, 10)    | (i, j) = (2, 3) | D = 0.18091
(n, m) = (100, 10)    | (i, j) = (2, 4) | D = 0.1206
(n, m) = (100, 10)    | (i, j) = (3, 0) | D = 0.15076
(n, m) = (100, 10)    | (i, j) = (3, 1) | D = 0.15076
(n, m) = (100, 10)    | (i, j) = (3, 2) | D = 0.15076
(n, m) = (100, 10)    | (i, j) = (3, 3) | D = 0.15076
(n, m) = (100, 10)    | (i, j) = (3, 4) | D = 0.15076
(n, m) = (100, 10)    | (i, j) = (4, 0) | D = 0.09045
(n, m) = (100, 10)    | (i, j) = (4, 1) | D = 0.09045
(n, m) = (100, 10)    | (i, j) = (4, 2) | D = 0.21106
(n, m) = (100, 10)    | (i, j) = (4, 3) | D = 0.21106
(n, m) = (100, 10)    | (i, j) = (4, 4) | D = 0.09045
(n, m) = (100, 100)   | (i, j) = (0, 0) | D = 0.0
(n, m) = (100, 100)   | (i, j) = (0, 1) | D = 0.07071
(n, m) = (100, 100)   | (i, j) = (0, 2) | D = 0.14142
(n, m) = (100, 100)   | (i, j) = (0, 3) | D = 0.07071
(n, m) = (100, 100)   | (i, j) = (0, 4) | D = 0.21213
(n, m) = (100, 100)   | (i, j) = (1, 0) | D = 0.07071
(n, m) = (100, 100)   | (i, j) = (1, 1) | D = 0.0
(n, m) = (100, 100)   | (i, j) = (1, 2) | D = 0.21213
(n, m) = (100, 100)   | (i, j) = (1, 3) | D = 0.14142
(n, m) = (100, 100)   | (i, j) = (1, 4) | D = 0.28284
(n, m) = (100, 100)   | (i, j) = (2, 0) | D = 0.14142
(n, m) = (100, 100)   | (i, j) = (2, 1) | D = 0.21213
(n, m) = (100, 100)   | (i, j) = (2, 2) | D = 0.0
(n, m) = (100, 100)   | (i, j) = (2, 3) | D = 0.07071
(n, m) = (100, 100)   | (i, j) = (2, 4) | D = 0.07071
(n, m) = (100, 100)   | (i, j) = (3, 0) | D = 0.07071
(n, m) = (100, 100)   | (i, j) = (3, 1) | D = 0.14142
(n, m) = (100, 100)   | (i, j) = (3, 2) | D = 0.07071
(n, m) = (100, 100)   | (i, j) = (3, 3) | D = 0.0
(n, m) = (100, 100)   | (i, j) = (3, 4) | D = 0.14142
(n, m) = (100, 100)   | (i, j) = (4, 0) | D = 0.21213
(n, m) = (100, 100)   | (i, j) = (4, 1) | D = 0.28284
(n, m) = (100, 100)   | (i, j) = (4, 2) | D = 0.07071
(n, m) = (100, 100)   | (i, j) = (4, 3) | D = 0.14142
(n, m) = (100, 100)   | (i, j) = (4, 4) | D = 0.0
(n, m) = (100, 200)   | (i, j) = (0, 0) | D = 0.04082
(n, m) = (100, 200)   | (i, j) = (0, 1) | D = 0.12247
(n, m) = (100, 200)   | (i, j) = (0, 2) | D = 0.12247
(n, m) = (100, 200)   | (i, j) = (0, 3) | D = 0.1633
(n, m) = (100, 200)   | (i, j) = (0, 4) | D = 0.04082
(n, m) = (100, 200)   | (i, j) = (1, 0) | D = 0.04082
(n, m) = (100, 200)   | (i, j) = (1, 1) | D = 0.20412
(n, m) = (100, 200)   | (i, j) = (1, 2) | D = 0.20412
(n, m) = (100, 200)   | (i, j) = (1, 3) | D = 0.24495
(n, m) = (100, 200)   | (i, j) = (1, 4) | D = 0.12247
(n, m) = (100, 200)   | (i, j) = (2, 0) | D = 0.20412
(n, m) = (100, 200)   | (i, j) = (2, 1) | D = 0.04082
(n, m) = (100, 200)   | (i, j) = (2, 2) | D = 0.04082
(n, m) = (100, 200)   | (i, j) = (2, 3) | D = 0.04082
(n, m) = (100, 200)   | (i, j) = (2, 4) | D = 0.12247
(n, m) = (100, 200)   | (i, j) = (3, 0) | D = 0.12247
(n, m) = (100, 200)   | (i, j) = (3, 1) | D = 0.04082
(n, m) = (100, 200)   | (i, j) = (3, 2) | D = 0.04082
(n, m) = (100, 200)   | (i, j) = (3, 3) | D = 0.08165
(n, m) = (100, 200)   | (i, j) = (3, 4) | D = 0.04082
(n, m) = (100, 200)   | (i, j) = (4, 0) | D = 0.28577
(n, m) = (100, 200)   | (i, j) = (4, 1) | D = 0.12247
(n, m) = (100, 200)   | (i, j) = (4, 2) | D = 0.12247
(n, m) = (100, 200)   | (i, j) = (4, 3) | D = 0.08165
(n, m) = (100, 200)   | (i, j) = (4, 4) | D = 0.20412
(n, m) = (100, 400)   | (i, j) = (0, 0) | D = 0.04472
(n, m) = (100, 400)   | (i, j) = (0, 1) | D = 0.15652
(n, m) = (100, 400)   | (i, j) = (0, 2) | D = 0.02236
(n, m) = (100, 400)   | (i, j) = (0, 3) | D = 0.13416
(n, m) = (100, 400)   | (i, j) = (0, 4) | D = 0.1118
(n, m) = (100, 400)   | (i, j) = (1, 0) | D = 0.13416
(n, m) = (100, 400)   | (i, j) = (1, 1) | D = 0.24597
(n, m) = (100, 400)   | (i, j) = (1, 2) | D = 0.06708
(n, m) = (100, 400)   | (i, j) = (1, 3) | D = 0.04472
(n, m) = (100, 400)   | (i, j) = (1, 4) | D = 0.02236
(n, m) = (100, 400)   | (i, j) = (2, 0) | D = 0.13416
(n, m) = (100, 400)   | (i, j) = (2, 1) | D = 0.04472
(n, m) = (100, 400)   | (i, j) = (2, 2) | D = 0.20125
(n, m) = (100, 400)   | (i, j) = (2, 3) | D = 0.31305
(n, m) = (100, 400)   | (i, j) = (2, 4) | D = 0.29069
(n, m) = (100, 400)   | (i, j) = (3, 0) | D = 0.04472
(n, m) = (100, 400)   | (i, j) = (3, 1) | D = 0.06708
(n, m) = (100, 400)   | (i, j) = (3, 2) | D = 0.1118
(n, m) = (100, 400)   | (i, j) = (3, 3) | D = 0.22361
(n, m) = (100, 400)   | (i, j) = (3, 4) | D = 0.20125
(n, m) = (100, 400)   | (i, j) = (4, 0) | D = 0.22361
(n, m) = (100, 400)   | (i, j) = (4, 1) | D = 0.1118
(n, m) = (100, 400)   | (i, j) = (4, 2) | D = 0.29069
(n, m) = (100, 400)   | (i, j) = (4, 3) | D = 0.40249
(n, m) = (100, 400)   | (i, j) = (4, 4) | D = 0.38013
(n, m) = (100, 600)   | (i, j) = (0, 0) | D = 0.07715
(n, m) = (100, 600)   | (i, j) = (0, 1) | D = 0.04629
(n, m) = (100, 600)   | (i, j) = (0, 2) | D = 0.12344
(n, m) = (100, 600)   | (i, j) = (0, 3) | D = 0.03086
(n, m) = (100, 600)   | (i, j) = (0, 4) | D = 0.0
(n, m) = (100, 600)   | (i, j) = (1, 0) | D = 0.16973
(n, m) = (100, 600)   | (i, j) = (1, 1) | D = 0.13887
(n, m) = (100, 600)   | (i, j) = (1, 2) | D = 0.03086
(n, m) = (100, 600)   | (i, j) = (1, 3) | D = 0.10801
(n, m) = (100, 600)   | (i, j) = (1, 4) | D = 0.09258
(n, m) = (100, 600)   | (i, j) = (2, 0) | D = 0.10801
(n, m) = (100, 600)   | (i, j) = (2, 1) | D = 0.13887
(n, m) = (100, 600)   | (i, j) = (2, 2) | D = 0.30861
(n, m) = (100, 600)   | (i, j) = (2, 3) | D = 0.16973
(n, m) = (100, 600)   | (i, j) = (2, 4) | D = 0.18516
(n, m) = (100, 600)   | (i, j) = (3, 0) | D = 0.04629
(n, m) = (100, 600)   | (i, j) = (3, 1) | D = 0.06172
(n, m) = (100, 600)   | (i, j) = (3, 2) | D = 0.21602
(n, m) = (100, 600)   | (i, j) = (3, 3) | D = 0.07715
(n, m) = (100, 600)   | (i, j) = (3, 4) | D = 0.09258
(n, m) = (100, 600)   | (i, j) = (4, 0) | D = 0.20059
(n, m) = (100, 600)   | (i, j) = (4, 1) | D = 0.23146
(n, m) = (100, 600)   | (i, j) = (4, 2) | D = 0.40119
(n, m) = (100, 600)   | (i, j) = (4, 3) | D = 0.26232
(n, m) = (100, 600)   | (i, j) = (4, 4) | D = 0.27775
(n, m) = (100, 800)   | (i, j) = (0, 0) | D = 0.10607
(n, m) = (100, 800)   | (i, j) = (0, 1) | D = 0.0825
(n, m) = (100, 800)   | (i, j) = (0, 2) | D = 0.02357
(n, m) = (100, 800)   | (i, j) = (0, 3) | D = 0.04714
(n, m) = (100, 800)   | (i, j) = (0, 4) | D = 0.05893
(n, m) = (100, 800)   | (i, j) = (1, 0) | D = 0.20035
(n, m) = (100, 800)   | (i, j) = (1, 1) | D = 0.02357
(n, m) = (100, 800)   | (i, j) = (1, 2) | D = 0.0825
(n, m) = (100, 800)   | (i, j) = (1, 3) | D = 0.04714
(n, m) = (100, 800)   | (i, j) = (1, 4) | D = 0.15321
(n, m) = (100, 800)   | (i, j) = (2, 0) | D = 0.0825
(n, m) = (100, 800)   | (i, j) = (2, 1) | D = 0.27106
(n, m) = (100, 800)   | (i, j) = (2, 2) | D = 0.20035
(n, m) = (100, 800)   | (i, j) = (2, 3) | D = 0.2357
(n, m) = (100, 800)   | (i, j) = (2, 4) | D = 0.12964
(n, m) = (100, 800)   | (i, j) = (3, 0) | D = 0.04714
(n, m) = (100, 800)   | (i, j) = (3, 1) | D = 0.17678
(n, m) = (100, 800)   | (i, j) = (3, 2) | D = 0.10607
(n, m) = (100, 800)   | (i, j) = (3, 3) | D = 0.14142
(n, m) = (100, 800)   | (i, j) = (3, 4) | D = 0.04714
(n, m) = (100, 800)   | (i, j) = (4, 0) | D = 0.17678
(n, m) = (100, 800)   | (i, j) = (4, 1) | D = 0.36534
(n, m) = (100, 800)   | (i, j) = (4, 2) | D = 0.29463
(n, m) = (100, 800)   | (i, j) = (4, 3) | D = 0.32998
(n, m) = (100, 800)   | (i, j) = (4, 4) | D = 0.22392
(n, m) = (100, 1000)  | (i, j) = (0, 0) | D = 0.09535
(n, m) = (100, 1000)  | (i, j) = (0, 1) | D = 0.12395
(n, m) = (100, 1000)  | (i, j) = (0, 2) | D = 0.03814
(n, m) = (100, 1000)  | (i, j) = (0, 3) | D = 0.03814
(n, m) = (100, 1000)  | (i, j) = (0, 4) | D = 0.10488
(n, m) = (100, 1000)  | (i, j) = (1, 0) | D = 0.19069
(n, m) = (100, 1000)  | (i, j) = (1, 1) | D = 0.0286
(n, m) = (100, 1000)  | (i, j) = (1, 2) | D = 0.13348
(n, m) = (100, 1000)  | (i, j) = (1, 3) | D = 0.10488
(n, m) = (100, 1000)  | (i, j) = (1, 4) | D = 0.00953
(n, m) = (100, 1000)  | (i, j) = (2, 0) | D = 0.09535
(n, m) = (100, 1000)  | (i, j) = (2, 1) | D = 0.31464
(n, m) = (100, 1000)  | (i, j) = (2, 2) | D = 0.15255
(n, m) = (100, 1000)  | (i, j) = (2, 3) | D = 0.18116
(n, m) = (100, 1000)  | (i, j) = (2, 4) | D = 0.29557
(n, m) = (100, 1000)  | (i, j) = (3, 0) | D = 0.04767
(n, m) = (100, 1000)  | (i, j) = (3, 1) | D = 0.2193
(n, m) = (100, 1000)  | (i, j) = (3, 2) | D = 0.08581
(n, m) = (100, 1000)  | (i, j) = (3, 3) | D = 0.08581
(n, m) = (100, 1000)  | (i, j) = (3, 4) | D = 0.20023
(n, m) = (100, 1000)  | (i, j) = (4, 0) | D = 0.19069
(n, m) = (100, 1000)  | (i, j) = (4, 1) | D = 0.40999
(n, m) = (100, 1000)  | (i, j) = (4, 2) | D = 0.2479
(n, m) = (100, 1000)  | (i, j) = (4, 3) | D = 0.2765
(n, m) = (100, 1000)  | (i, j) = (4, 4) | D = 0.39092
(n, m) = (200, 5)     | (i, j) = (0, 0) | D = 0.0773
(n, m) = (200, 5)     | (i, j) = (0, 1) | D = 0.36442
(n, m) = (200, 5)     | (i, j) = (0, 2) | D = 0.0773
(n, m) = (200, 5)     | (i, j) = (0, 3) | D = 0.36442
(n, m) = (200, 5)     | (i, j) = (0, 4) | D = 0.0773
(n, m) = (200, 5)     | (i, j) = (1, 0) | D = 0.12147
(n, m) = (200, 5)     | (i, j) = (1, 1) | D = 0.32025
(n, m) = (200, 5)     | (i, j) = (1, 2) | D = 0.12147
(n, m) = (200, 5)     | (i, j) = (1, 3) | D = 0.32025
(n, m) = (200, 5)     | (i, j) = (1, 4) | D = 0.12147
(n, m) = (200, 5)     | (i, j) = (2, 0) | D = 0.12147
(n, m) = (200, 5)     | (i, j) = (2, 1) | D = 0.32025
(n, m) = (200, 5)     | (i, j) = (2, 2) | D = 0.12147
(n, m) = (200, 5)     | (i, j) = (2, 3) | D = 0.32025
(n, m) = (200, 5)     | (i, j) = (2, 4) | D = 0.12147
(n, m) = (200, 5)     | (i, j) = (3, 0) | D = 0.13252
(n, m) = (200, 5)     | (i, j) = (3, 1) | D = 0.30921
(n, m) = (200, 5)     | (i, j) = (3, 2) | D = 0.13252
(n, m) = (200, 5)     | (i, j) = (3, 3) | D = 0.30921
(n, m) = (200, 5)     | (i, j) = (3, 4) | D = 0.13252
(n, m) = (200, 5)     | (i, j) = (4, 0) | D = 0.09939
(n, m) = (200, 5)     | (i, j) = (4, 1) | D = 0.34234
(n, m) = (200, 5)     | (i, j) = (4, 2) | D = 0.09939
(n, m) = (200, 5)     | (i, j) = (4, 3) | D = 0.34234
(n, m) = (200, 5)     | (i, j) = (4, 4) | D = 0.09939
(n, m) = (200, 10)    | (i, j) = (0, 0) | D = 0.20059
(n, m) = (200, 10)    | (i, j) = (0, 1) | D = 0.20059
(n, m) = (200, 10)    | (i, j) = (0, 2) | D = 0.10801
(n, m) = (200, 10)    | (i, j) = (0, 3) | D = 0.10801
(n, m) = (200, 10)    | (i, j) = (0, 4) | D = 0.20059
(n, m) = (200, 10)    | (i, j) = (1, 0) | D = 0.13887
(n, m) = (200, 10)    | (i, j) = (1, 1) | D = 0.13887
(n, m) = (200, 10)    | (i, j) = (1, 2) | D = 0.16973
(n, m) = (200, 10)    | (i, j) = (1, 3) | D = 0.16973
(n, m) = (200, 10)    | (i, j) = (1, 4) | D = 0.13887
(n, m) = (200, 10)    | (i, j) = (2, 0) | D = 0.13887
(n, m) = (200, 10)    | (i, j) = (2, 1) | D = 0.13887
(n, m) = (200, 10)    | (i, j) = (2, 2) | D = 0.16973
(n, m) = (200, 10)    | (i, j) = (2, 3) | D = 0.16973
(n, m) = (200, 10)    | (i, j) = (2, 4) | D = 0.13887
(n, m) = (200, 10)    | (i, j) = (3, 0) | D = 0.12344
(n, m) = (200, 10)    | (i, j) = (3, 1) | D = 0.12344
(n, m) = (200, 10)    | (i, j) = (3, 2) | D = 0.18516
(n, m) = (200, 10)    | (i, j) = (3, 3) | D = 0.18516
(n, m) = (200, 10)    | (i, j) = (3, 4) | D = 0.12344
(n, m) = (200, 10)    | (i, j) = (4, 0) | D = 0.16973
(n, m) = (200, 10)    | (i, j) = (4, 1) | D = 0.16973
(n, m) = (200, 10)    | (i, j) = (4, 2) | D = 0.13887
(n, m) = (200, 10)    | (i, j) = (4, 3) | D = 0.13887
(n, m) = (200, 10)    | (i, j) = (4, 4) | D = 0.16973
(n, m) = (200, 100)   | (i, j) = (0, 0) | D = 0.04082
(n, m) = (200, 100)   | (i, j) = (0, 1) | D = 0.04082
(n, m) = (200, 100)   | (i, j) = (0, 2) | D = 0.20412
(n, m) = (200, 100)   | (i, j) = (0, 3) | D = 0.12247
(n, m) = (200, 100)   | (i, j) = (0, 4) | D = 0.28577
(n, m) = (200, 100)   | (i, j) = (1, 0) | D = 0.12247
(n, m) = (200, 100)   | (i, j) = (1, 1) | D = 0.20412
(n, m) = (200, 100)   | (i, j) = (1, 2) | D = 0.04082
(n, m) = (200, 100)   | (i, j) = (1, 3) | D = 0.04082
(n, m) = (200, 100)   | (i, j) = (1, 4) | D = 0.12247
(n, m) = (200, 100)   | (i, j) = (2, 0) | D = 0.12247
(n, m) = (200, 100)   | (i, j) = (2, 1) | D = 0.20412
(n, m) = (200, 100)   | (i, j) = (2, 2) | D = 0.04082
(n, m) = (200, 100)   | (i, j) = (2, 3) | D = 0.04082
(n, m) = (200, 100)   | (i, j) = (2, 4) | D = 0.12247
(n, m) = (200, 100)   | (i, j) = (3, 0) | D = 0.1633
(n, m) = (200, 100)   | (i, j) = (3, 1) | D = 0.24495
(n, m) = (200, 100)   | (i, j) = (3, 2) | D = 0.04082
(n, m) = (200, 100)   | (i, j) = (3, 3) | D = 0.08165
(n, m) = (200, 100)   | (i, j) = (3, 4) | D = 0.08165
(n, m) = (200, 100)   | (i, j) = (4, 0) | D = 0.04082
(n, m) = (200, 100)   | (i, j) = (4, 1) | D = 0.12247
(n, m) = (200, 100)   | (i, j) = (4, 2) | D = 0.12247
(n, m) = (200, 100)   | (i, j) = (4, 3) | D = 0.04082
(n, m) = (200, 100)   | (i, j) = (4, 4) | D = 0.20412
(n, m) = (200, 200)   | (i, j) = (0, 0) | D = 0.0
(n, m) = (200, 200)   | (i, j) = (0, 1) | D = 0.2
(n, m) = (200, 200)   | (i, j) = (0, 2) | D = 0.2
(n, m) = (200, 200)   | (i, j) = (0, 3) | D = 0.25
(n, m) = (200, 200)   | (i, j) = (0, 4) | D = 0.1
(n, m) = (200, 200)   | (i, j) = (1, 0) | D = 0.2
(n, m) = (200, 200)   | (i, j) = (1, 1) | D = 0.0
(n, m) = (200, 200)   | (i, j) = (1, 2) | D = 0.05
(n, m) = (200, 200)   | (i, j) = (1, 3) | D = 0.05
(n, m) = (200, 200)   | (i, j) = (1, 4) | D = 0.1
(n, m) = (200, 200)   | (i, j) = (2, 0) | D = 0.2
(n, m) = (200, 200)   | (i, j) = (2, 1) | D = 0.05
(n, m) = (200, 200)   | (i, j) = (2, 2) | D = 0.0
(n, m) = (200, 200)   | (i, j) = (2, 3) | D = 0.05
(n, m) = (200, 200)   | (i, j) = (2, 4) | D = 0.1
(n, m) = (200, 200)   | (i, j) = (3, 0) | D = 0.25
(n, m) = (200, 200)   | (i, j) = (3, 1) | D = 0.05
(n, m) = (200, 200)   | (i, j) = (3, 2) | D = 0.05
(n, m) = (200, 200)   | (i, j) = (3, 3) | D = 0.0
(n, m) = (200, 200)   | (i, j) = (3, 4) | D = 0.15
(n, m) = (200, 200)   | (i, j) = (4, 0) | D = 0.1
(n, m) = (200, 200)   | (i, j) = (4, 1) | D = 0.1
(n, m) = (200, 200)   | (i, j) = (4, 2) | D = 0.1
(n, m) = (200, 200)   | (i, j) = (4, 3) | D = 0.15
(n, m) = (200, 200)   | (i, j) = (4, 4) | D = 0.0
(n, m) = (200, 400)   | (i, j) = (0, 0) | D = 0.11547
(n, m) = (200, 400)   | (i, j) = (0, 1) | D = 0.25981
(n, m) = (200, 400)   | (i, j) = (0, 2) | D = 0.02887
(n, m) = (200, 400)   | (i, j) = (0, 3) | D = 0.11547
(n, m) = (200, 400)   | (i, j) = (0, 4) | D = 0.0866
(n, m) = (200, 400)   | (i, j) = (1, 0) | D = 0.11547
(n, m) = (200, 400)   | (i, j) = (1, 1) | D = 0.05774
(n, m) = (200, 400)   | (i, j) = (1, 2) | D = 0.20207
(n, m) = (200, 400)   | (i, j) = (1, 3) | D = 0.34641
(n, m) = (200, 400)   | (i, j) = (1, 4) | D = 0.31754
(n, m) = (200, 400)   | (i, j) = (2, 0) | D = 0.11547
(n, m) = (200, 400)   | (i, j) = (2, 1) | D = 0.02887
(n, m) = (200, 400)   | (i, j) = (2, 2) | D = 0.20207
(n, m) = (200, 400)   | (i, j) = (2, 3) | D = 0.34641
(n, m) = (200, 400)   | (i, j) = (2, 4) | D = 0.31754
(n, m) = (200, 400)   | (i, j) = (3, 0) | D = 0.17321
(n, m) = (200, 400)   | (i, j) = (3, 1) | D = 0.02887
(n, m) = (200, 400)   | (i, j) = (3, 2) | D = 0.25981
(n, m) = (200, 400)   | (i, j) = (3, 3) | D = 0.40415
(n, m) = (200, 400)   | (i, j) = (3, 4) | D = 0.37528
(n, m) = (200, 400)   | (i, j) = (4, 0) | D = 0.0
(n, m) = (200, 400)   | (i, j) = (4, 1) | D = 0.14434
(n, m) = (200, 400)   | (i, j) = (4, 2) | D = 0.0866
(n, m) = (200, 400)   | (i, j) = (4, 3) | D = 0.23094
(n, m) = (200, 400)   | (i, j) = (4, 4) | D = 0.20207
(n, m) = (200, 600)   | (i, j) = (0, 0) | D = 0.1633
(n, m) = (200, 600)   | (i, j) = (0, 1) | D = 0.12247
(n, m) = (200, 600)   | (i, j) = (0, 2) | D = 0.10206
(n, m) = (200, 600)   | (i, j) = (0, 3) | D = 0.08165
(n, m) = (200, 600)   | (i, j) = (0, 4) | D = 0.06124
(n, m) = (200, 600)   | (i, j) = (1, 0) | D = 0.08165
(n, m) = (200, 600)   | (i, j) = (1, 1) | D = 0.12247
(n, m) = (200, 600)   | (i, j) = (1, 2) | D = 0.34701
(n, m) = (200, 600)   | (i, j) = (1, 3) | D = 0.1633
(n, m) = (200, 600)   | (i, j) = (1, 4) | D = 0.18371
(n, m) = (200, 600)   | (i, j) = (2, 0) | D = 0.08165
(n, m) = (200, 600)   | (i, j) = (2, 1) | D = 0.12247
(n, m) = (200, 600)   | (i, j) = (2, 2) | D = 0.34701
(n, m) = (200, 600)   | (i, j) = (2, 3) | D = 0.1633
(n, m) = (200, 600)   | (i, j) = (2, 4) | D = 0.18371
(n, m) = (200, 600)   | (i, j) = (3, 0) | D = 0.14289
(n, m) = (200, 600)   | (i, j) = (3, 1) | D = 0.18371
(n, m) = (200, 600)   | (i, j) = (3, 2) | D = 0.40825
(n, m) = (200, 600)   | (i, j) = (3, 3) | D = 0.22454
(n, m) = (200, 600)   | (i, j) = (3, 4) | D = 0.24495
(n, m) = (200, 600)   | (i, j) = (4, 0) | D = 0.04082
(n, m) = (200, 600)   | (i, j) = (4, 1) | D = 0.02041
(n, m) = (200, 600)   | (i, j) = (4, 2) | D = 0.22454
(n, m) = (200, 600)   | (i, j) = (4, 3) | D = 0.04082
(n, m) = (200, 600)   | (i, j) = (4, 4) | D = 0.06124
(n, m) = (200, 800)   | (i, j) = (0, 0) | D = 0.20555
(n, m) = (200, 800)   | (i, j) = (0, 1) | D = 0.04743
(n, m) = (200, 800)   | (i, j) = (0, 2) | D = 0.04743
(n, m) = (200, 800)   | (i, j) = (0, 3) | D = 0.0
(n, m) = (200, 800)   | (i, j) = (0, 4) | D = 0.1423
(n, m) = (200, 800)   | (i, j) = (1, 0) | D = 0.06325
(n, m) = (200, 800)   | (i, j) = (1, 1) | D = 0.30042
(n, m) = (200, 800)   | (i, j) = (1, 2) | D = 0.20555
(n, m) = (200, 800)   | (i, j) = (1, 3) | D = 0.25298
(n, m) = (200, 800)   | (i, j) = (1, 4) | D = 0.11068
(n, m) = (200, 800)   | (i, j) = (2, 0) | D = 0.04743
(n, m) = (200, 800)   | (i, j) = (2, 1) | D = 0.30042
(n, m) = (200, 800)   | (i, j) = (2, 2) | D = 0.20555
(n, m) = (200, 800)   | (i, j) = (2, 3) | D = 0.25298
(n, m) = (200, 800)   | (i, j) = (2, 4) | D = 0.11068
(n, m) = (200, 800)   | (i, j) = (3, 0) | D = 0.11068
(n, m) = (200, 800)   | (i, j) = (3, 1) | D = 0.36366
(n, m) = (200, 800)   | (i, j) = (3, 2) | D = 0.26879
(n, m) = (200, 800)   | (i, j) = (3, 3) | D = 0.31623
(n, m) = (200, 800)   | (i, j) = (3, 4) | D = 0.17393
(n, m) = (200, 800)   | (i, j) = (4, 0) | D = 0.07906
(n, m) = (200, 800)   | (i, j) = (4, 1) | D = 0.17393
(n, m) = (200, 800)   | (i, j) = (4, 2) | D = 0.07906
(n, m) = (200, 800)   | (i, j) = (4, 3) | D = 0.12649
(n, m) = (200, 800)   | (i, j) = (4, 4) | D = 0.01581
(n, m) = (200, 1000)  | (i, j) = (0, 0) | D = 0.19365
(n, m) = (200, 1000)  | (i, j) = (0, 1) | D = 0.10328
(n, m) = (200, 1000)  | (i, j) = (0, 2) | D = 0.11619
(n, m) = (200, 1000)  | (i, j) = (0, 3) | D = 0.07746
(n, m) = (200, 1000)  | (i, j) = (0, 4) | D = 0.07746
(n, m) = (200, 1000)  | (i, j) = (1, 0) | D = 0.06455
(n, m) = (200, 1000)  | (i, j) = (1, 1) | D = 0.36148
(n, m) = (200, 1000)  | (i, j) = (1, 2) | D = 0.14201
(n, m) = (200, 1000)  | (i, j) = (1, 3) | D = 0.18074
(n, m) = (200, 1000)  | (i, j) = (1, 4) | D = 0.33566
(n, m) = (200, 1000)  | (i, j) = (2, 0) | D = 0.06455
(n, m) = (200, 1000)  | (i, j) = (2, 1) | D = 0.36148
(n, m) = (200, 1000)  | (i, j) = (2, 2) | D = 0.14201
(n, m) = (200, 1000)  | (i, j) = (2, 3) | D = 0.18074
(n, m) = (200, 1000)  | (i, j) = (2, 4) | D = 0.33566
(n, m) = (200, 1000)  | (i, j) = (3, 0) | D = 0.1291
(n, m) = (200, 1000)  | (i, j) = (3, 1) | D = 0.42603
(n, m) = (200, 1000)  | (i, j) = (3, 2) | D = 0.20656
(n, m) = (200, 1000)  | (i, j) = (3, 3) | D = 0.24529
(n, m) = (200, 1000)  | (i, j) = (3, 4) | D = 0.40021
(n, m) = (200, 1000)  | (i, j) = (4, 0) | D = 0.06455
(n, m) = (200, 1000)  | (i, j) = (4, 1) | D = 0.23238
