(n, m) = (200, 10)    | D = 0.01171
(n, m) = (200, 10)    | D = 0.00958
(n, m) = (200, 10)    | D = 0.00852
(n, m) = (200, 10)    | D = 0.00852
(n, m) = (200, 10)    | D = 0.01278
(n, m) = (200, 10)    | D = 0.01278
(n, m) = (200, 10)    | D = 0.00852
(n, m) = (200, 10)    | D = 0.01171
(n, m) = (200, 10)    | D = 0.01171
(n, m) = (200, 10)    | D = 0.00958
(n, m) = (200, 10)    | D = 0.00958
(n, m) = (200, 10)    | D = 0.01171
(n, m) = (200, 100)   | D = 0.00236
(n, m) = (200, 100)   | D = 0.00236
(n, m) = (200, 100)   | D = 0.01179
(n, m) = (200, 100)   | D = 0.00707
(n, m) = (200, 100)   | D = 0.0165
(n, m) = (200, 100)   | D = 0.00707
(n, m) = (200, 100)   | D = 0.01179
(n, m) = (200, 100)   | D = 0.00236
(n, m) = (200, 100)   | D = 0.00236
(n, m) = (200, 100)   | D = 0.00707
(n, m) = (200, 100)   | D = 0.00707
(n, m) = (200, 100)   | D = 0.01179
(n, m) = (200, 100)   | D = 0.00236
(n, m) = (200, 100)   | D = 0.00236
(n, m) = (200, 100)   | D = 0.00707
(n, m) = (200, 100)   | D = 0.00943
(n, m) = (200, 100)   | D = 0.01414
(n, m) = (200, 100)   | D = 0.00236
(n, m) = (200, 100)   | D = 0.00471
(n, m) = (200, 100)   | D = 0.00471
(n, m) = (200, 100)   | D = 0.00236
(n, m) = (200, 100)   | D = 0.00707
(n, m) = (200, 100)   | D = 0.00707
(n, m) = (200, 100)   | D = 0.00236
(n, m) = (200, 100)   | D = 0.01179
(n, m) = (200, 200)   | D = 0.0
(n, m) = (200, 200)   | D = 0.01
(n, m) = (200, 200)   | D = 0.01
(n, m) = (200, 200)   | D = 0.0125
(n, m) = (200, 200)   | D = 0.005
(n, m) = (200, 200)   | D = 0.01
(n, m) = (200, 200)   | D = 0.0
(n, m) = (200, 200)   | D = 0.0025
(n, m) = (200, 200)   | D = 0.0025
(n, m) = (200, 200)   | D = 0.005
(n, m) = (200, 200)   | D = 0.01
(n, m) = (200, 200)   | D = 0.0025
(n, m) = (200, 200)   | D = 0.0
(n, m) = (200, 200)   | D = 0.0025
(n, m) = (200, 200)   | D = 0.005
(n, m) = (200, 200)   | D = 0.0125
(n, m) = (200, 200)   | D = 0.0025
(n, m) = (200, 200)   | D = 0.0025
(n, m) = (200, 200)   | D = 0.0
(n, m) = (200, 200)   | D = 0.0075
(n, m) = (200, 200)   | D = 0.005
(n, m) = (200, 200)   | D = 0.005
(n, m) = (200, 200)   | D = 0.005
(n, m) = (200, 200)   | D = 0.0075
(n, m) = (200, 200)   | D = 0.0
(n, m) = (200, 400)   | D = 0.00471
(n, m) = (200, 400)   | D = 0.01061
(n, m) = (200, 400)   | D = 0.00118
(n, m) = (200, 400)   | D = 0.00471
(n, m) = (200, 400)   | D = 0.00354
(n, m) = (200, 400)   | D = 0.00471
(n, m) = (200, 400)   | D = 0.00236
(n, m) = (200, 400)   | D = 0.00825
(n, m) = (200, 400)   | D = 0.01414
(n, m) = (200, 400)   | D = 0.01296
(n, m) = (200, 400)   | D = 0.00471
(n, m) = (200, 400)   | D = 0.00118
(n, m) = (200, 400)   | D = 0.00825
(n, m) = (200, 400)   | D = 0.01414
(n, m) = (200, 400)   | D = 0.01296
(n, m) = (200, 400)   | D = 0.00707
(n, m) = (200, 400)   | D = 0.00118
(n, m) = (200, 400)   | D = 0.01061
(n, m) = (200, 400)   | D = 0.0165
(n, m) = (200, 400)   | D = 0.01532
(n, m) = (200, 400)   | D = 0.0
(n, m) = (200, 400)   | D = 0.00589
(n, m) = (200, 400)   | D = 0.00354
(n, m) = (200, 400)   | D = 0.00943
(n, m) = (200, 400)   | D = 0.00825
(n, m) = (200, 600)   | D = 0.00577
(n, m) = (200, 600)   | D = 0.00433
(n, m) = (200, 600)   | D = 0.00361
(n, m) = (200, 600)   | D = 0.00289
(n, m) = (200, 600)   | D = 0.00217
(n, m) = (200, 600)   | D = 0.00289
(n, m) = (200, 600)   | D = 0.00433
(n, m) = (200, 600)   | D = 0.01227
(n, m) = (200, 600)   | D = 0.00577
(n, m) = (200, 600)   | D = 0.0065
(n, m) = (200, 600)   | D = 0.00289
(n, m) = (200, 600)   | D = 0.00433
(n, m) = (200, 600)   | D = 0.01227
(n, m) = (200, 600)   | D = 0.00577
(n, m) = (200, 600)   | D = 0.0065
(n, m) = (200, 600)   | D = 0.00505
(n, m) = (200, 600)   | D = 0.0065
(n, m) = (200, 600)   | D = 0.01443
(n, m) = (200, 600)   | D = 0.00794
(n, m) = (200, 600)   | D = 0.00866
(n, m) = (200, 600)   | D = 0.00144
(n, m) = (200, 600)   | D = 0.00072
(n, m) = (200, 600)   | D = 0.00794
(n, m) = (200, 600)   | D = 0.00144
(n, m) = (200, 600)   | D = 0.00217
(n, m) = (200, 800)   | D = 0.0065
(n, m) = (200, 800)   | D = 0.0015
(n, m) = (200, 800)   | D = 0.0015
(n, m) = (200, 800)   | D = 0.0
(n, m) = (200, 800)   | D = 0.0045
(n, m) = (200, 800)   | D = 0.002
(n, m) = (200, 800)   | D = 0.0095
(n, m) = (200, 800)   | D = 0.0065
(n, m) = (200, 800)   | D = 0.008
(n, m) = (200, 800)   | D = 0.0035
(n, m) = (200, 800)   | D = 0.0015
(n, m) = (200, 800)   | D = 0.0095
(n, m) = (200, 800)   | D = 0.0065
(n, m) = (200, 800)   | D = 0.008
(n, m) = (200, 800)   | D = 0.0035
(n, m) = (200, 800)   | D = 0.0035
(n, m) = (200, 800)   | D = 0.0115
(n, m) = (200, 800)   | D = 0.0085
(n, m) = (200, 800)   | D = 0.01
(n, m) = (200, 800)   | D = 0.0055
(n, m) = (200, 800)   | D = 0.0025
(n, m) = (200, 800)   | D = 0.0055
(n, m) = (200, 800)   | D = 0.0025
(n, m) = (200, 800)   | D = 0.004
(n, m) = (200, 800)   | D = 0.0005
(n, m) = (200, 1000)  | D = 0.00559
(n, m) = (200, 1000)  | D = 0.00298
(n, m) = (200, 1000)  | D = 0.00335
(n, m) = (200, 1000)  | D = 0.00224
(n, m) = (200, 1000)  | D = 0.00224
(n, m) = (200, 1000)  | D = 0.00186
(n, m) = (200, 1000)  | D = 0.01043
(n, m) = (200, 1000)  | D = 0.0041
(n, m) = (200, 1000)  | D = 0.00522
(n, m) = (200, 1000)  | D = 0.00969
(n, m) = (200, 1000)  | D = 0.00186
(n, m) = (200, 1000)  | D = 0.01043
(n, m) = (200, 1000)  | D = 0.0041
(n, m) = (200, 1000)  | D = 0.00522
(n, m) = (200, 1000)  | D = 0.00969
(n, m) = (200, 1000)  | D = 0.00373
(n, m) = (200, 1000)  | D = 0.0123
(n, m) = (200, 1000)  | D = 0.00596
(n, m) = (200, 1000)  | D = 0.00708
(n, m) = (200, 1000)  | D = 0.01155
(n, m) = (200, 1000)  | D = 0.00186
(n, m) = (200, 1000)  | D = 0.00671
(n, m) = (200, 1000)  | D = 0.00149
(n, m) = (200, 1000)  | D = 0.00149
(n, m) = (200, 1000)  | D = 0.00596
(n, m) = (400, 5)     | D = 0.00497
(n, m) = (400, 5)     | D = 0.01712
(n, m) = (400, 5)     | D = 0.00497
(n, m) = (400, 5)     | D = 0.01712
(n, m) = (400, 5)     | D = 0.00497
(n, m) = (400, 5)     | D = 0.00635
(n, m) = (400, 5)     | D = 0.01574
(n, m) = (400, 5)     | D = 0.00635
(n, m) = (400, 5)     | D = 0.01574
(n, m) = (400, 5)     | D = 0.00635
(n, m) = (400, 5)     | D = 0.00414
(n, m) = (400, 5)     | D = 0.01794
(n, m) = (400, 5)     | D = 0.00414
(n, m) = (400, 5)     | D = 0.01794
(n, m) = (400, 5)     | D = 0.00414
(n, m) = (400, 5)     | D = 0.00276
(n, m) = (400, 5)     | D = 0.01932
(n, m) = (400, 5)     | D = 0.00276
(n, m) = (400, 5)     | D = 0.01932
(n, m) = (400, 5)     | D = 0.00276
(n, m) = (400, 5)     | D = 0.00304
(n, m) = (400, 5)     | D = 0.01905
(n, m) = (400, 5)     | D = 0.00304
(n, m) = (400, 5)     | D = 0.01905
(n, m) = (400, 5)     | D = 0.00304
(n, m) = (400, 10)    | D = 0.00848
(n, m) = (400, 10)    | D = 0.00848
(n, m) = (400, 10)    | D = 0.00694
(n, m) = (400, 10)    | D = 0.00694
(n, m) = (400, 10)    | D = 0.00848
(n, m) = (400, 10)    | D = 0.00656
(n, m) = (400, 10)    | D = 0.00656
(n, m) = (400, 10)    | D = 0.00887
(n, m) = (400, 10)    | D = 0.00887
(n, m) = (400, 10)    | D = 0.00656
(n, m) = (400, 10)    | D = 0.00964
(n, m) = (400, 10)    | D = 0.00964
(n, m) = (400, 10)    | D = 0.00578
(n, m) = (400, 10)    | D = 0.00578
(n, m) = (400, 10)    | D = 0.00964
(n, m) = (400, 10)    | D = 0.01157
(n, m) = (400, 10)    | D = 0.01157
(n, m) = (400, 10)    | D = 0.00386
(n, m) = (400, 10)    | D = 0.00386
(n, m) = (400, 10)    | D = 0.01157
(n, m) = (400, 10)    | D = 0.01118
(n, m) = (400, 10)    | D = 0.01118
(n, m) = (400, 10)    | D = 0.00424
(n, m) = (400, 10)    | D = 0.00424
(n, m) = (400, 10)    | D = 0.01118
(n, m) = (400, 100)   | D = 0.002
(n, m) = (400, 100)   | D = 0.006
(n, m) = (400, 100)   | D = 0.006
(n, m) = (400, 100)   | D = 0.002
(n, m) = (400, 100)   | D = 0.01
(n, m) = (400, 100)   | D = 0.007
(n, m) = (400, 100)   | D = 0.011
(n, m) = (400, 100)   | D = 0.002
(n, m) = (400, 100)   | D = 0.003
(n, m) = (400, 100)   | D = 0.005
(n, m) = (400, 100)   | D = 0.001
(n, m) = (400, 100)   | D = 0.003
(n, m) = (400, 100)   | D = 0.009
(n, m) = (400, 100)   | D = 0.005
(n, m) = (400, 100)   | D = 0.013
(n, m) = (400, 100)   | D = 0.006
(n, m) = (400, 100)   | D = 0.002
(n, m) = (400, 100)   | D = 0.014
(n, m) = (400, 100)   | D = 0.01
(n, m) = (400, 100)   | D = 0.018
(n, m) = (400, 100)   | D = 0.005
(n, m) = (400, 100)   | D = 0.001
(n, m) = (400, 100)   | D = 0.013
(n, m) = (400, 100)   | D = 0.009
(n, m) = (400, 100)   | D = 0.017
(n, m) = (400, 200)   | D = 0.00471
(n, m) = (400, 200)   | D = 0.00471
(n, m) = (400, 200)   | D = 0.00471
(n, m) = (400, 200)   | D = 0.00707
(n, m) = (400, 200)   | D = 0.0
(n, m) = (400, 200)   | D = 0.01061
(n, m) = (400, 200)   | D = 0.00236
(n, m) = (400, 200)   | D = 0.00118
(n, m) = (400, 200)   | D = 0.00118
(n, m) = (400, 200)   | D = 0.00589
(n, m) = (400, 200)   | D = 0.00118
(n, m) = (400, 200)   | D = 0.00825
(n, m) = (400, 200)   | D = 0.00825
(n, m) = (400, 200)   | D = 0.01061
(n, m) = (400, 200)   | D = 0.00354
(n, m) = (400, 200)   | D = 0.00471
(n, m) = (400, 200)   | D = 0.01414
(n, m) = (400, 200)   | D = 0.01414
(n, m) = (400, 200)   | D = 0.0165
(n, m) = (400, 200)   | D = 0.00943
(n, m) = (400, 200)   | D = 0.00354
(n, m) = (400, 200)   | D = 0.01296
(n, m) = (400, 200)   | D = 0.01296
(n, m) = (400, 200)   | D = 0.01532
(n, m) = (400, 200)   | D = 0.00825
(n, m) = (400, 400)   | D = 0.0
(n, m) = (400, 400)   | D = 0.00625
(n, m) = (400, 400)   | D = 0.00375
(n, m) = (400, 400)   | D = 0.01
(n, m) = (400, 400)   | D = 0.00875
(n, m) = (400, 400)   | D = 0.00625
(n, m) = (400, 400)   | D = 0.0
(n, m) = (400, 400)   | D = 0.01
(n, m) = (400, 400)   | D = 0.01625
(n, m) = (400, 400)   | D = 0.015
(n, m) = (400, 400)   | D = 0.00375
(n, m) = (400, 400)   | D = 0.01
(n, m) = (400, 400)   | D = 0.0
(n, m) = (400, 400)   | D = 0.00625
(n, m) = (400, 400)   | D = 0.005
(n, m) = (400, 400)   | D = 0.01
(n, m) = (400, 400)   | D = 0.01625
(n, m) = (400, 400)   | D = 0.00625
(n, m) = (400, 400)   | D = 0.0
(n, m) = (400, 400)   | D = 0.00125
(n, m) = (400, 400)   | D = 0.00875
(n, m) = (400, 400)   | D = 0.015
(n, m) = (400, 400)   | D = 0.005
(n, m) = (400, 400)   | D = 0.00125
(n, m) = (400, 400)   | D = 0.0
(n, m) = (400, 600)   | D = 0.00163
(n, m) = (400, 600)   | D = 0.00082
(n, m) = (400, 600)   | D = 0.00898
(n, m) = (400, 600)   | D = 0.00163
(n, m) = (400, 600)   | D = 0.00245
(n, m) = (400, 600)   | D = 0.00449
(n, m) = (400, 600)   | D = 0.00612
(n, m) = (400, 600)   | D = 0.01511
(n, m) = (400, 600)   | D = 0.00776
(n, m) = (400, 600)   | D = 0.00857
(n, m) = (400, 600)   | D = 0.00531
(n, m) = (400, 600)   | D = 0.00367
(n, m) = (400, 600)   | D = 0.00531
(n, m) = (400, 600)   | D = 0.00204
(n, m) = (400, 600)   | D = 0.00122
(n, m) = (400, 600)   | D = 0.01143
(n, m) = (400, 600)   | D = 0.0098
(n, m) = (400, 600)   | D = 0.00082
(n, m) = (400, 600)   | D = 0.00816
(n, m) = (400, 600)   | D = 0.00735
(n, m) = (400, 600)   | D = 0.01021
(n, m) = (400, 600)   | D = 0.00857
(n, m) = (400, 600)   | D = 0.00082
(n, m) = (400, 600)   | D = 0.00694
(n, m) = (400, 600)   | D = 0.00612
(n, m) = (400, 800)   | D = 0.00295
(n, m) = (400, 800)   | D = 0.00648
(n, m) = (400, 800)   | D = 0.00295
(n, m) = (400, 800)   | D = 0.00471
(n, m) = (400, 800)   | D = 0.00059
(n, m) = (400, 800)   | D = 0.00295
(n, m) = (400, 800)   | D = 0.01237
(n, m) = (400, 800)   | D = 0.00884
(n, m) = (400, 800)   | D = 0.01061
(n, m) = (400, 800)   | D = 0.0053
(n, m) = (400, 800)   | D = 0.00648
(n, m) = (400, 800)   | D = 0.00295
(n, m) = (400, 800)   | D = 0.00059
(n, m) = (400, 800)   | D = 0.00118
(n, m) = (400, 800)   | D = 0.00412
(n, m) = (400, 800)   | D = 0.01237
(n, m) = (400, 800)   | D = 0.00295
(n, m) = (400, 800)   | D = 0.00648
(n, m) = (400, 800)   | D = 0.00471
(n, m) = (400, 800)   | D = 0.01002
(n, m) = (400, 800)   | D = 0.0112
(n, m) = (400, 800)   | D = 0.00177
(n, m) = (400, 800)   | D = 0.0053
(n, m) = (400, 800)   | D = 0.00354
(n, m) = (400, 800)   | D = 0.00884
(n, m) = (400, 1000)  | D = 0.00226
(n, m) = (400, 1000)  | D = 0.00813
(n, m) = (400, 1000)  | D = 0.00181
(n, m) = (400, 1000)  | D = 0.00181
(n, m) = (400, 1000)  | D = 0.00723
(n, m) = (400, 1000)  | D = 0.00339
(n, m) = (400, 1000)  | D = 0.01378
(n, m) = (400, 1000)  | D = 0.0061
(n, m) = (400, 1000)  | D = 0.00745
(n, m) = (400, 1000)  | D = 0.01287
(n, m) = (400, 1000)  | D = 0.00565
(n, m) = (400, 1000)  | D = 0.00474
(n, m) = (400, 1000)  | D = 0.00294
(n, m) = (400, 1000)  | D = 0.00158
(n, m) = (400, 1000)  | D = 0.00384
(n, m) = (400, 1000)  | D = 0.01129
(n, m) = (400, 1000)  | D = 0.0009
(n, m) = (400, 1000)  | D = 0.00858
(n, m) = (400, 1000)  | D = 0.00723
(n, m) = (400, 1000)  | D = 0.00181
(n, m) = (400, 1000)  | D = 0.01016
(n, m) = (400, 1000)  | D = 0.00045
(n, m) = (400, 1000)  | D = 0.00745
(n, m) = (400, 1000)  | D = 0.0061
(n, m) = (400, 1000)  | D = 0.00113
(n, m) = (600, 5)     | D = 0.00438
(n, m) = (600, 5)     | D = 0.01373
(n, m) = (600, 5)     | D = 0.00438
(n, m) = (600, 5)     | D = 0.01373
(n, m) = (600, 5)     | D = 0.00438
(n, m) = (600, 5)     | D = 0.00407
(n, m) = (600, 5)     | D = 0.01403
(n, m) = (600, 5)     | D = 0.00407
(n, m) = (600, 5)     | D = 0.01403
(n, m) = (600, 5)     | D = 0.00407
(n, m) = (600, 5)     | D = 0.00241
(n, m) = (600, 5)     | D = 0.01569
(n, m) = (600, 5)     | D = 0.00241
(n, m) = (600, 5)     | D = 0.01569
(n, m) = (600, 5)     | D = 0.00241
(n, m) = (600, 5)     | D = 0.00377
(n, m) = (600, 5)     | D = 0.01433
(n, m) = (600, 5)     | D = 0.00377
(n, m) = (600, 5)     | D = 0.01433
(n, m) = (600, 5)     | D = 0.00377
(n, m) = (600, 5)     | D = 0.00362
(n, m) = (600, 5)     | D = 0.01449
(n, m) = (600, 5)     | D = 0.00362
(n, m) = (600, 5)     | D = 0.01449
(n, m) = (600, 5)     | D = 0.00362
(n, m) = (600, 10)    | D = 0.00656
(n, m) = (600, 10)    | D = 0.00656
(n, m) = (600, 10)    | D = 0.00614
(n, m) = (600, 10)    | D = 0.00614
(n, m) = (600, 10)    | D = 0.00656
(n, m) = (600, 10)    | D = 0.00698
(n, m) = (600, 10)    | D = 0.00698
(n, m) = (600, 10)    | D = 0.00571
(n, m) = (600, 10)    | D = 0.00571
(n, m) = (600, 10)    | D = 0.00698
(n, m) = (600, 10)    | D = 0.00931
(n, m) = (600, 10)    | D = 0.00931
(n, m) = (600, 10)    | D = 0.00339
(n, m) = (600, 10)    | D = 0.00339
(n, m) = (600, 10)    | D = 0.00931
(n, m) = (600, 10)    | D = 0.00741
(n, m) = (600, 10)    | D = 0.00741
(n, m) = (600, 10)    | D = 0.00529
(n, m) = (600, 10)    | D = 0.00529
(n, m) = (600, 10)    | D = 0.00741
(n, m) = (600, 10)    | D = 0.00762
(n, m) = (600, 10)    | D = 0.00762
(n, m) = (600, 10)    | D = 0.00508
(n, m) = (600, 10)    | D = 0.00508
(n, m) = (600, 10)    | D = 0.00762
(n, m) = (600, 100)   | D = 0.00292
(n, m) = (600, 100)   | D = 0.00642
(n, m) = (600, 100)   | D = 0.00408
(n, m) = (600, 100)   | D = 0.00175
(n, m) = (600, 100)   | D = 0.00758
(n, m) = (600, 100)   | D = 0.00175
(n, m) = (600, 100)   | D = 0.00525
(n, m) = (600, 100)   | D = 0.00525
(n, m) = (600, 100)   | D = 0.00233
(n, m) = (600, 100)   | D = 0.00875
(n, m) = (600, 100)   | D = 0.00467
(n, m) = (600, 100)   | D = 0.00117
(n, m) = (600, 100)   | D = 0.01166
(n, m) = (600, 100)   | D = 0.00816
(n, m) = (600, 100)   | D = 0.01516
(n, m) = (600, 100)   | D = 0.00117
(n, m) = (600, 100)   | D = 0.00408
(n, m) = (600, 100)   | D = 0.00642
(n, m) = (600, 100)   | D = 0.00292
(n, m) = (600, 100)   | D = 0.00991
(n, m) = (600, 100)   | D = 0.0
(n, m) = (600, 100)   | D = 0.0035
(n, m) = (600, 100)   | D = 0.007
(n, m) = (600, 100)   | D = 0.0035
(n, m) = (600, 100)   | D = 0.0105
(n, m) = (600, 200)   | D = 0.00577
(n, m) = (600, 200)   | D = 0.00289
(n, m) = (600, 200)   | D = 0.00289
(n, m) = (600, 200)   | D = 0.00505
(n, m) = (600, 200)   | D = 0.00144
(n, m) = (600, 200)   | D = 0.00433
(n, m) = (600, 200)   | D = 0.00433
(n, m) = (600, 200)   | D = 0.00433
(n, m) = (600, 200)   | D = 0.0065
(n, m) = (600, 200)   | D = 0.00072
(n, m) = (600, 200)   | D = 0.00361
(n, m) = (600, 200)   | D = 0.01227
(n, m) = (600, 200)   | D = 0.01227
(n, m) = (600, 200)   | D = 0.01443
(n, m) = (600, 200)   | D = 0.00794
(n, m) = (600, 200)   | D = 0.00289
(n, m) = (600, 200)   | D = 0.00577
(n, m) = (600, 200)   | D = 0.00577
(n, m) = (600, 200)   | D = 0.00794
(n, m) = (600, 200)   | D = 0.00144
(n, m) = (600, 200)   | D = 0.00217
(n, m) = (600, 200)   | D = 0.0065
(n, m) = (600, 200)   | D = 0.0065
(n, m) = (600, 200)   | D = 0.00866
(n, m) = (600, 200)   | D = 0.00217
(n, m) = (600, 400)   | D = 0.00163
(n, m) = (600, 400)   | D = 0.00449
(n, m) = (600, 400)   | D = 0.00531
(n, m) = (600, 400)   | D = 0.01143
(n, m) = (600, 400)   | D = 0.01021
(n, m) = (600, 400)   | D = 0.00082
(n, m) = (600, 400)   | D = 0.00612
(n, m) = (600, 400)   | D = 0.00367
(n, m) = (600, 400)   | D = 0.0098
(n, m) = (600, 400)   | D = 0.00857
(n, m) = (600, 400)   | D = 0.00898
(n, m) = (600, 400)   | D = 0.01511
(n, m) = (600, 400)   | D = 0.00531
(n, m) = (600, 400)   | D = 0.00082
(n, m) = (600, 400)   | D = 0.00082
(n, m) = (600, 400)   | D = 0.00163
(n, m) = (600, 400)   | D = 0.00776
(n, m) = (600, 400)   | D = 0.00204
(n, m) = (600, 400)   | D = 0.00816
(n, m) = (600, 400)   | D = 0.00694
(n, m) = (600, 400)   | D = 0.00245
(n, m) = (600, 400)   | D = 0.00857
(n, m) = (600, 400)   | D = 0.00122
(n, m) = (600, 400)   | D = 0.00735
(n, m) = (600, 400)   | D = 0.00612
(n, m) = (600, 600)   | D = 0.0
(n, m) = (600, 600)   | D = 0.00167
(n, m) = (600, 600)   | D = 0.01083
(n, m) = (600, 600)   | D = 0.00333
(n, m) = (600, 600)   | D = 0.00417
(n, m) = (600, 600)   | D = 0.00167
(n, m) = (600, 600)   | D = 0.0
(n, m) = (600, 600)   | D = 0.00917
(n, m) = (600, 600)   | D = 0.00167
(n, m) = (600, 600)   | D = 0.0025
(n, m) = (600, 600)   | D = 0.01083
(n, m) = (600, 600)   | D = 0.00917
(n, m) = (600, 600)   | D = 0.0
(n, m) = (600, 600)   | D = 0.0075
(n, m) = (600, 600)   | D = 0.00667
(n, m) = (600, 600)   | D = 0.00333
(n, m) = (600, 600)   | D = 0.00167
(n, m) = (600, 600)   | D = 0.0075
(n, m) = (600, 600)   | D = 0.0
(n, m) = (600, 600)   | D = 0.00167
(n, m) = (600, 600)   | D = 0.00417
(n, m) = (600, 600)   | D = 0.0025
(n, m) = (600, 600)   | D = 0.00667
(n, m) = (600, 600)   | D = 0.00167
(n, m) = (600, 600)   | D = 0.0
(n, m) = (600, 800)   | D = 0.00144
(n, m) = (600, 800)   | D = 0.00845
(n, m) = (600, 800)   | D = 0.00474
(n, m) = (600, 800)   | D = 0.0066
(n, m) = (600, 800)   | D = 0.00103
(n, m) = (600, 800)   | D = 0.00309
(n, m) = (600, 800)   | D = 0.0068
(n, m) = (600, 800)   | D = 0.00309
(n, m) = (600, 800)   | D = 0.00495
(n, m) = (600, 800)   | D = 0.00082
(n, m) = (600, 800)   | D = 0.01217
(n, m) = (600, 800)   | D = 0.00227
(n, m) = (600, 800)   | D = 0.00598
(n, m) = (600, 800)   | D = 0.00412
(n, m) = (600, 800)   | D = 0.00969
(n, m) = (600, 800)   | D = 0.00474
(n, m) = (600, 800)   | D = 0.00515
(n, m) = (600, 800)   | D = 0.00144
(n, m) = (600, 800)   | D = 0.0033
(n, m) = (600, 800)   | D = 0.00227
(n, m) = (600, 800)   | D = 0.00557
(n, m) = (600, 800)   | D = 0.00433
(n, m) = (600, 800)   | D = 0.00124
(n, m) = (600, 800)   | D = 0.00247
(n, m) = (600, 800)   | D = 0.00309
(n, m) = (600, 1000)  | D = 0.00081
(n, m) = (600, 1000)  | D = 0.01033
(n, m) = (600, 1000)  | D = 0.0021
(n, m) = (600, 1000)  | D = 0.00355
(n, m) = (600, 1000)  | D = 0.00936
(n, m) = (600, 1000)  | D = 0.00242
(n, m) = (600, 1000)  | D = 0.00871
(n, m) = (600, 1000)  | D = 0.00113
(n, m) = (600, 1000)  | D = 0.00194
(n, m) = (600, 1000)  | D = 0.00775
(n, m) = (600, 1000)  | D = 0.0113
(n, m) = (600, 1000)  | D = 0.00032
(n, m) = (600, 1000)  | D = 0.00839
(n, m) = (600, 1000)  | D = 0.00694
(n, m) = (600, 1000)  | D = 0.00113
(n, m) = (600, 1000)  | D = 0.00403
(n, m) = (600, 1000)  | D = 0.0071
(n, m) = (600, 1000)  | D = 0.00113
(n, m) = (600, 1000)  | D = 0.00081
(n, m) = (600, 1000)  | D = 0.00613
(n, m) = (600, 1000)  | D = 0.00484
(n, m) = (600, 1000)  | D = 0.00629
(n, m) = (600, 1000)  | D = 0.00194
(n, m) = (600, 1000)  | D = 0.00194
(n, m) = (600, 1000)  | D = 0.00533
(n, m) = (800, 5)     | D = 0.00403
(n, m) = (800, 5)     | D = 0.01169
(n, m) = (800, 5)     | D = 0.00403
(n, m) = (800, 5)     | D = 0.01169
(n, m) = (800, 5)     | D = 0.00403
(n, m) = (800, 5)     | D = 0.00246
(n, m) = (800, 5)     | D = 0.01326
(n, m) = (800, 5)     | D = 0.00246
(n, m) = (800, 5)     | D = 0.01326
(n, m) = (800, 5)     | D = 0.00246
(n, m) = (800, 5)     | D = 0.00304
(n, m) = (800, 5)     | D = 0.01267
(n, m) = (800, 5)     | D = 0.00304
(n, m) = (800, 5)     | D = 0.01267
(n, m) = (800, 5)     | D = 0.00304
(n, m) = (800, 5)     | D = 0.00275
(n, m) = (800, 5)     | D = 0.01296
(n, m) = (800, 5)     | D = 0.00275
(n, m) = (800, 5)     | D = 0.01296
(n, m) = (800, 5)     | D = 0.00275
(n, m) = (800, 5)     | D = 0.00363
(n, m) = (800, 5)     | D = 0.01208
(n, m) = (800, 5)     | D = 0.00363
(n, m) = (800, 5)     | D = 0.01208
(n, m) = (800, 5)     | D = 0.00363
(n, m) = (800, 10)    | D = 0.00538
(n, m) = (800, 10)    | D = 0.00538
(n, m) = (800, 10)    | D = 0.00566
(n, m) = (800, 10)    | D = 0.00566
(n, m) = (800, 10)    | D = 0.00538
(n, m) = (800, 10)    | D = 0.00759
(n, m) = (800, 10)    | D = 0.00759
(n, m) = (800, 10)    | D = 0.00345
(n, m) = (800, 10)    | D = 0.00345
(n, m) = (800, 10)    | D = 0.00759
(n, m) = (800, 10)    | D = 0.00676
(n, m) = (800, 10)    | D = 0.00676
(n, m) = (800, 10)    | D = 0.00428
(n, m) = (800, 10)    | D = 0.00428
(n, m) = (800, 10)    | D = 0.00676
(n, m) = (800, 10)    | D = 0.00718
(n, m) = (800, 10)    | D = 0.00718
(n, m) = (800, 10)    | D = 0.00386
(n, m) = (800, 10)    | D = 0.00386
(n, m) = (800, 10)    | D = 0.00718
(n, m) = (800, 10)    | D = 0.00594
(n, m) = (800, 10)    | D = 0.00594
(n, m) = (800, 10)    | D = 0.00511
(n, m) = (800, 10)    | D = 0.00511
(n, m) = (800, 10)    | D = 0.00594
(n, m) = (800, 100)   | D = 0.00354
(n, m) = (800, 100)   | D = 0.00668
(n, m) = (800, 100)   | D = 0.00275
(n, m) = (800, 100)   | D = 0.00157
(n, m) = (800, 100)   | D = 0.00589
(n, m) = (800, 100)   | D = 0.00275
(n, m) = (800, 100)   | D = 0.00079
(n, m) = (800, 100)   | D = 0.00904
(n, m) = (800, 100)   | D = 0.00589
(n, m) = (800, 100)   | D = 0.01218
(n, m) = (800, 100)   | D = 0.00079
(n, m) = (800, 100)   | D = 0.00275
(n, m) = (800, 100)   | D = 0.00668
(n, m) = (800, 100)   | D = 0.00354
(n, m) = (800, 100)   | D = 0.00982
(n, m) = (800, 100)   | D = 0.00157
(n, m) = (800, 100)   | D = 0.00157
(n, m) = (800, 100)   | D = 0.00786
(n, m) = (800, 100)   | D = 0.00471
(n, m) = (800, 100)   | D = 0.011
(n, m) = (800, 100)   | D = 0.00196
(n, m) = (800, 100)   | D = 0.00511
(n, m) = (800, 100)   | D = 0.00432
(n, m) = (800, 100)   | D = 0.00157
